abstract_sku,concrete_sku,price_type,store,currency,value_net,value_gross,price_data.volume_prices,value_cost
,107252,DEFAULT,DE,EUR,18791,22361,,15653
,107252,DEFAULT,DE,CHF,21421,25492,,17844
M12655,,DEFAULT,DE,EUR,17083,20329,,14230
M12655,,DEFAULT,DE,CHF,19474,23175,,16222
,107254,DEFAULT,DE,EUR,17083,20329,,14230
,107254,DEFAULT,DE,CHF,19474,23175,,16222
M12656,,DEFAULT,DE,EUR,20190,24026,,16818
M12656,,DEFAULT,DE,CHF,23016,27389,,19172
,107255,DEFAULT,DE,EUR,20190,24026,,16818
,107255,DEFAULT,DE,CHF,23016,27389,,19172
M87416,,DEFAULT,DE,EUR,37671,44829,,31380
M87416,,DEFAULT,DE,CHF,42944,51105,,35774
,107273,DEFAULT,DE,EUR,37671,44829,,31380
,107273,DEFAULT,DE,CHF,42944,51105,,35774
M87599,,DEFAULT,DE,EUR,65135,77510,,54257
M87599,,DEFAULT,DE,CHF,74253,88361,,61853
,107287,DEFAULT,DE,EUR,65135,77510,,54257
,107287,DEFAULT,DE,CHF,74253,88361,,61853
M213,,DEFAULT,DE,EUR,23940,28488,,19942
M213,,DEFAULT,DE,CHF,27291,32476,,22733
,107305,DEFAULT,DE,EUR,23940,28488,,19942
,107305,DEFAULT,DE,CHF,27291,32476,,22733
M229,,DEFAULT,DE,EUR,31664,37680,,26376
M229,,DEFAULT,DE,CHF,36096,42955,,30068
,107306,DEFAULT,DE,EUR,31664,37680,,26376
,107306,DEFAULT,DE,CHF,36096,42955,,30068
M14054,,DEFAULT,DE,EUR,42821,50957,,35670
M14054,,DEFAULT,DE,CHF,48815,58090,,40663
,107310,DEFAULT,DE,EUR,42821,50957,,35670
,107310,DEFAULT,DE,CHF,48815,58090,,40663
M15127,,DEFAULT,DE,EUR,23940,28488,,19942
M15127,,DEFAULT,DE,CHF,27291,32476,,22733
,107311,DEFAULT,DE,EUR,23940,28488,,19942
,107311,DEFAULT,DE,CHF,27291,32476,,22733
M432,,DEFAULT,DE,EUR,54023,64287,,45001
M432,,DEFAULT,DE,CHF,61586,73287,,51301
,107313,DEFAULT,DE,EUR,54023,64287,,45001
,107313,DEFAULT,DE,CHF,61586,73287,,51301
M87464,,DEFAULT,DE,EUR,34238,40744,,28521
M87464,,DEFAULT,DE,CHF,39031,46448,,32514
,107315,DEFAULT,DE,EUR,34238,40744,,28521
,107315,DEFAULT,DE,CHF,39031,46448,,32514
M86939,,DEFAULT,DE,EUR,17977,21393,,14975
M86939,,DEFAULT,DE,CHF,20493,24388,,17072
,107396,DEFAULT,DE,EUR,17977,21393,,14975
,107396,DEFAULT,DE,CHF,20493,24388,,17072
M86938,,DEFAULT,DE,EUR,19784,23543,,16480
M86938,,DEFAULT,DE,CHF,22553,26839,,18787
,107403,DEFAULT,DE,EUR,19784,23543,,16480
,107403,DEFAULT,DE,CHF,22553,26839,,18787
M90851,,DEFAULT,DE,EUR,121465,144544,,101181
M90851,,DEFAULT,DE,CHF,138470,164780,,115346
,107938,DEFAULT,DE,EUR,121465,144544,,101181
,107938,DEFAULT,DE,CHF,138470,164780,,115346
M90810,,DEFAULT,DE,EUR,31664,37680,,26376
M90810,,DEFAULT,DE,CHF,36096,42955,,30068
,108263,DEFAULT,DE,EUR,31664,37680,,26376
,108263,DEFAULT,DE,CHF,36096,42955,,30068
M90737,,DEFAULT,DE,EUR,14508,17264,,12085
M90737,,DEFAULT,DE,CHF,16539,19680,,13776
,108278,DEFAULT,DE,EUR,14508,17264,,12085
,108278,DEFAULT,DE,CHF,16539,19680,,13776
M90800,,DEFAULT,DE,EUR,29948,35638,,24947
M90800,,DEFAULT,DE,CHF,34140,40627,,28439
,108287,DEFAULT,DE,EUR,29948,35638,,24947
,108287,DEFAULT,DE,CHF,34140,40627,,28439
M90805,,DEFAULT,DE,EUR,44537,52999,,37099
M90805,,DEFAULT,DE,CHF,50772,60418,,42293
,108298,DEFAULT,DE,EUR,44537,52999,,37099
,108298,DEFAULT,DE,CHF,50772,60418,,42293
M90806,,DEFAULT,DE,EUR,55739,66330,,46431
M90806,,DEFAULT,DE,CHF,63542,75616,,52931
,108302,DEFAULT,DE,EUR,55739,66330,,46431
,108302,DEFAULT,DE,CHF,63542,75616,,52931
M1000785,,DEFAULT,DE,EUR,40562,48269,,33788
M1000785,,DEFAULT,DE,CHF,46240,55026,,38518
,212427,DEFAULT,DE,EUR,40562,48269,,33788
,212427,DEFAULT,DE,CHF,46240,55026,,38518
M1000786,,DEFAULT,DE,EUR,12145,14452,,10116
M1000786,,DEFAULT,DE,CHF,13845,16475,,11532
,212440,DEFAULT,DE,EUR,12145,14452,,10116
,212440,DEFAULT,DE,CHF,13845,16475,,11532
M1000838,,DEFAULT,DE,EUR,141288,168133,,117693
M1000838,,DEFAULT,DE,CHF,161068,191671,,134170
,212442,DEFAULT,DE,EUR,141288,168133,,117693
,212442,DEFAULT,DE,CHF,161068,191671,,134170
M1000839,,DEFAULT,DE,EUR,167913,199817,,139872
M1000839,,DEFAULT,DE,CHF,191420,227791,,159454
,212444,DEFAULT,DE,EUR,167913,199817,,139872
,212444,DEFAULT,DE,CHF,191420,227791,,159454
M1000840,,DEFAULT,DE,EUR,266145,316713,,221699
M1000840,,DEFAULT,DE,CHF,303405,361052,,252736
,212447,DEFAULT,DE,EUR,266145,316713,,221699
,212447,DEFAULT,DE,CHF,303405,361052,,252736
M1006484,,DEFAULT,DE,EUR,21256,25295,,17706
M1006484,,DEFAULT,DE,CHF,24231,28836,,20185
,212837,DEFAULT,DE,EUR,21256,25295,,17706
,212837,DEFAULT,DE,CHF,24231,28836,,20185
M1006811,,DEFAULT,DE,EUR,14364,17093,,11965
M1006811,,DEFAULT,DE,CHF,16374,19486,,13640
,213103,DEFAULT,DE,EUR,14364,17093,,11965
,213103,DEFAULT,DE,CHF,16374,19486,,13640
M1006871,,DEFAULT,DE,EUR,24301,28918,,20243
M1006871,,DEFAULT,DE,CHF,27703,32966,,23076
,213216,DEFAULT,DE,EUR,24301,28918,,20243
,213216,DEFAULT,DE,CHF,27703,32966,,23076
M5108,,DEFAULT,DE,EUR,9024,10739,,7517
M5108,,DEFAULT,DE,CHF,10287,12242,,8569
,400065,DEFAULT,DE,EUR,9024,10739,,7517
,400065,DEFAULT,DE,CHF,10287,12242,,8569
M5043,,DEFAULT,DE,EUR,26875,31981,,22387
M5043,,DEFAULT,DE,CHF,30637,36458,,25521
,400072,DEFAULT,DE,EUR,26875,31981,,22387
,400072,DEFAULT,DE,CHF,30637,36458,,25521
M5022,,DEFAULT,DE,EUR,17977,21393,,14975
M5022,,DEFAULT,DE,CHF,20493,24388,,17072
,400074,DEFAULT,DE,EUR,17977,21393,,14975
,400074,DEFAULT,DE,CHF,20493,24388,,17072
M5113,,DEFAULT,DE,EUR,16170,19243,,13470
M5113,,DEFAULT,DE,CHF,18433,21937,,15356
,400434,DEFAULT,DE,EUR,16170,19243,,13470
,400434,DEFAULT,DE,CHF,18433,21937,,15356
M65062,,DEFAULT,DE,EUR,148609,176845,,123791
M65062,,DEFAULT,DE,CHF,169414,201603,,141122
,400855,DEFAULT,DE,EUR,148609,176845,,123791
,400855,DEFAULT,DE,CHF,169414,201603,,141122
M5154,,DEFAULT,DE,EUR,10976,13062,,9143
M5154,,DEFAULT,DE,CHF,12512,14890,,10423
,401627,DEFAULT,DE,EUR,10976,13062,,9143
,401627,DEFAULT,DE,CHF,12512,14890,,10423
M5155,,DEFAULT,DE,EUR,15376,18297,,12808
M5155,,DEFAULT,DE,CHF,17528,20858,,14601
,401629,DEFAULT,DE,EUR,15376,18297,,12808
,401629,DEFAULT,DE,CHF,17528,20858,,14601
M5147,,DEFAULT,DE,EUR,15809,18813,,13169
M5147,,DEFAULT,DE,CHF,18022,21446,,15012
,401768,DEFAULT,DE,EUR,15809,18813,,13169
,401768,DEFAULT,DE,CHF,18022,21446,,15012
M5148,,DEFAULT,DE,EUR,21591,25693,,17985
M5148,,DEFAULT,DE,CHF,24613,29290,,20503
,401781,DEFAULT,DE,EUR,21591,25693,,17985
,401781,DEFAULT,DE,CHF,24613,29290,,20503
M5044,,DEFAULT,DE,EUR,17806,21189,,14832
M5044,,DEFAULT,DE,CHF,20298,24155,,16908
,403006,DEFAULT,DE,EUR,17806,21189,,14832
,403006,DEFAULT,DE,CHF,20298,24155,,16908
M70208,,DEFAULT,DE,EUR,19784,23543,,16480
M70208,,DEFAULT,DE,CHF,22553,26839,,18787
,403125,DEFAULT,DE,EUR,19784,23543,,16480
,403125,DEFAULT,DE,CHF,22553,26839,,18787
M88184,,DEFAULT,DE,EUR,587210,698779,,489145
M88184,,DEFAULT,DE,CHF,669419,796608,,557626
,404108,DEFAULT,DE,EUR,587210,698779,,489145
,404108,DEFAULT,DE,CHF,669419,796608,,557626
M1031236,,DEFAULT,DE,EUR,16712,19888,,13922
M1031236,,DEFAULT,DE,CHF,19051,22672,,15870
,408034,DEFAULT,DE,EUR,16712,19888,,13922
,408034,DEFAULT,DE,CHF,19051,22672,,15870
M1031238,,DEFAULT,DE,EUR,5230,6224,,4357
M1031238,,DEFAULT,DE,CHF,5962,7095,,4966
,408104,DEFAULT,DE,EUR,5230,6224,,4357
,408104,DEFAULT,DE,CHF,5962,7095,,4966
M90799,,DEFAULT,DE,EUR,34238,40744,,28521
M90799,,DEFAULT,DE,CHF,39031,46448,,32514
,410075,DEFAULT,DE,EUR,34238,40744,,28521
,410075,DEFAULT,DE,CHF,39031,46448,,32514
M90802,,DEFAULT,DE,EUR,41963,49936,,34955
M90802,,DEFAULT,DE,CHF,47837,56927,,39849
,410083,DEFAULT,DE,EUR,41963,49936,,34955
,410083,DEFAULT,DE,CHF,47837,56927,,39849
M1024684,,DEFAULT,DE,EUR,53119,63212,,44248
M1024684,,DEFAULT,DE,CHF,60555,72061,,50443
,410090,DEFAULT,DE,EUR,53119,63212,,44248
,410090,DEFAULT,DE,CHF,60555,72061,,50443
M1024689,,DEFAULT,DE,EUR,74620,88798,,62159
M1024689,,DEFAULT,DE,CHF,85066,101229,,70860
,410102,DEFAULT,DE,EUR,74620,88798,,62159
,410102,DEFAULT,DE,CHF,85066,101229,,70860
M90804,,DEFAULT,DE,EUR,23940,28488,,19942
M90804,,DEFAULT,DE,CHF,27291,32476,,22733
,410104,DEFAULT,DE,EUR,23940,28488,,19942
,410104,DEFAULT,DE,CHF,27291,32476,,22733
M1080190,,DEFAULT,DE,EUR,27373,32573,,22801
M1080190,,DEFAULT,DE,CHF,31205,37133,,25993
,411653,DEFAULT,DE,EUR,27373,32573,,22801
,411653,DEFAULT,DE,CHF,31205,37133,,25993
M1079243,,DEFAULT,DE,EUR,17977,21393,,14975
M1079243,,DEFAULT,DE,CHF,20493,24388,,17072
,413849,DEFAULT,DE,EUR,17977,21393,,14975
,413849,DEFAULT,DE,CHF,20493,24388,,17072
M1079219,,DEFAULT,DE,EUR,35142,41819,,29273
M1079219,,DEFAULT,DE,CHF,40061,47673,,33371
,413850,DEFAULT,DE,EUR,35142,41819,,29273
,413850,DEFAULT,DE,CHF,40061,47673,,33371
M1079221,,DEFAULT,DE,EUR,16321,19423,,13596
M1079221,,DEFAULT,DE,CHF,18605,22142,,15499
,413852,DEFAULT,DE,EUR,16321,19423,,13596
,413852,DEFAULT,DE,CHF,18605,22142,,15499
M1079222,,DEFAULT,DE,EUR,28818,34293,,24005
M1079222,,DEFAULT,DE,CHF,32852,39094,,27366
,413854,DEFAULT,DE,EUR,28818,34293,,24005
,413854,DEFAULT,DE,CHF,32852,39094,,27366
M1028375,,DEFAULT,DE,EUR,72904,86756,,60729
M1028375,,DEFAULT,DE,CHF,83110,98901,,69231
,414097,DEFAULT,DE,EUR,72904,86756,,60729
,414097,DEFAULT,DE,CHF,83110,98901,,69231
M1028376,,DEFAULT,DE,EUR,77150,91808,,64266
M1028376,,DEFAULT,DE,CHF,87950,104661,,73263
,414098,DEFAULT,DE,EUR,77150,91808,,64266
,414098,DEFAULT,DE,CHF,87950,104661,,73263
M29455,,DEFAULT,DE,EUR,28818,34293,,24005
M29455,,DEFAULT,DE,CHF,32852,39094,,27366
M29455,,ORIGINAL,DE,EUR,32020,38103,,26672
M29455,,ORIGINAL,DE,CHF,36502,43437,,30406
,419780,DEFAULT,DE,EUR,28818,34293,,24005
,419780,DEFAULT,DE,CHF,32852,39094,,27366
,419780,ORIGINAL,DE,EUR,32020,38103,,26672
,419780,ORIGINAL,DE,CHF,36502,43437,,30406
M29456,,DEFAULT,DE,EUR,22518,26797,,18758
M29456,,DEFAULT,DE,CHF,25670,30548,,21384
,419781,DEFAULT,DE,EUR,22518,26797,,18758
,419781,DEFAULT,DE,CHF,25670,30548,,21384
,419782,DEFAULT,DE,EUR,18014,21437,,15006
,419782,DEFAULT,DE,CHF,20536,24438,,17107
M29468,,DEFAULT,DE,EUR,49842,59312,,41518
M29468,,DEFAULT,DE,CHF,56819,67615,,47330
,419803,DEFAULT,DE,EUR,49842,59312,,41518
,419803,DEFAULT,DE,CHF,56819,67615,,47330
M29499,,DEFAULT,DE,EUR,2817,3352,,2346
M29499,,DEFAULT,DE,CHF,3211,3821,,2675
,419869,DEFAULT,DE,EUR,2817,3352,,2346
,419869,DEFAULT,DE,CHF,3211,3821,,2675
M29501,,DEFAULT,DE,EUR,24402,29039,,20327
M29501,,DEFAULT,DE,CHF,27818,33104,,23173
,419871,DEFAULT,DE,EUR,24402,29039,,20327
,419871,DEFAULT,DE,CHF,27818,33104,,23173
M29502,,DEFAULT,DE,EUR,3288,3912,,2738
M29502,,DEFAULT,DE,CHF,3748,4459,,3121
,419872,DEFAULT,DE,EUR,3288,3912,,2738
,419872,DEFAULT,DE,CHF,3748,4459,,3121
M29503,,DEFAULT,DE,EUR,5172,6155,,4308
M29503,,DEFAULT,DE,CHF,5896,7016,,4911
,419873,DEFAULT,DE,EUR,5172,6155,,4308
,419873,DEFAULT,DE,CHF,5896,7016,,4911
M29504,,DEFAULT,DE,EUR,28171,33524,,23467
M29504,,DEFAULT,DE,CHF,32114,38217,,26752
,419876,DEFAULT,DE,EUR,28171,33524,,23467
,419876,DEFAULT,DE,CHF,32114,38217,,26752
M29507,,DEFAULT,DE,EUR,18749,22312,,15618
M29507,,DEFAULT,DE,CHF,21373,25435,,17804
,419880,DEFAULT,DE,EUR,18749,22312,,15618
,419880,DEFAULT,DE,CHF,21373,25435,,17804
M29523,,DEFAULT,DE,EUR,46073,54827,,38379
M29523,,DEFAULT,DE,CHF,52523,62502,,43751
,419897,DEFAULT,DE,EUR,46073,54827,,38379
,419897,DEFAULT,DE,CHF,52523,62502,,43751
M29524,,DEFAULT,DE,EUR,32882,39130,,27391
M29524,,DEFAULT,DE,CHF,37485,44608,,31226
M29524,,ORIGINAL,DE,EUR,36535,43477,,30434
M29524,,ORIGINAL,DE,CHF,41650,49564,,34695
,419898,DEFAULT,DE,EUR,32882,39130,,27391
,419898,DEFAULT,DE,CHF,37485,44608,,31226
,419898,ORIGINAL,DE,EUR,36535,43477,,30434
,419898,ORIGINAL,DE,CHF,41650,49564,,34695
M29525,,DEFAULT,DE,EUR,9608,11434,,8004
M29525,,DEFAULT,DE,CHF,10953,13034,,9124
,419900,DEFAULT,DE,EUR,9608,11434,,8004
,419900,DEFAULT,DE,CHF,10953,13034,,9124
M29526,,DEFAULT,DE,EUR,9608,11434,,8004
M29526,,DEFAULT,DE,CHF,10953,13034,,9124
,419901,DEFAULT,DE,EUR,9608,11434,,8004
,419901,DEFAULT,DE,CHF,10953,13034,,9124
M29529,,DEFAULT,DE,EUR,77440,92154,,64508
M29529,,DEFAULT,DE,CHF,88281,105055,,73538
M29529,,ORIGINAL,DE,EUR,86044,102393,,71675
M29529,,ORIGINAL,DE,CHF,98090,116727,,81709
,419904,DEFAULT,DE,EUR,77440,92154,,64508
,419904,DEFAULT,DE,CHF,88281,105055,,73538
,419904,ORIGINAL,DE,EUR,86044,102393,,71675
,419904,ORIGINAL,DE,CHF,98090,116727,,81709
M29530,,DEFAULT,DE,EUR,88900,105791,,74054
M29530,,DEFAULT,DE,CHF,101345,120601,,84421
M29530,,ORIGINAL,DE,EUR,98777,117545,,82282
M29530,,ORIGINAL,DE,CHF,112605,134001,,93801
,419905,DEFAULT,DE,EUR,88900,105791,,74054
,419905,DEFAULT,DE,CHF,101345,120601,,84421
,419905,ORIGINAL,DE,EUR,98777,117545,,82282
,419905,ORIGINAL,DE,CHF,112605,134001,,93801
M21062,,DEFAULT,DE,EUR,435,517,,362
M21062,,DEFAULT,DE,CHF,495,589,,412
,420506,DEFAULT,DE,EUR,435,517,,362
,420506,DEFAULT,DE,CHF,495,589,,412
M21066,,DEFAULT,DE,EUR,245,292,,204
M21066,,DEFAULT,DE,CHF,279,332,,232
,420514,DEFAULT,DE,EUR,245,292,,204
,420514,DEFAULT,DE,CHF,279,332,,232
M21067,,DEFAULT,DE,EUR,283,337,,236
M21067,,DEFAULT,DE,CHF,322,384,,269
,420520,DEFAULT,DE,EUR,283,337,,236
,420520,DEFAULT,DE,CHF,322,384,,269
M21073,,DEFAULT,DE,EUR,559,665,,465
M21073,,DEFAULT,DE,CHF,637,758,,531
,420527,DEFAULT,DE,EUR,559,665,,465
,420527,DEFAULT,DE,CHF,637,758,,531
M21090,,DEFAULT,DE,EUR,1824,2170,,1519
M21090,,DEFAULT,DE,CHF,2079,2473,,1731
,420549,DEFAULT,DE,EUR,1824,2170,,1519
,420549,DEFAULT,DE,CHF,2079,2473,,1731
M21091,,DEFAULT,DE,EUR,2806,3340,,2338
M21091,,DEFAULT,DE,CHF,3198,3807,,2665
,420550,DEFAULT,DE,EUR,2806,3340,,2338
,420550,DEFAULT,DE,CHF,3198,3807,,2665
M21092,,DEFAULT,DE,EUR,948,1128,,790
M21092,,DEFAULT,DE,CHF,1080,1285,,899
,420551,DEFAULT,DE,EUR,948,1128,,790
,420551,DEFAULT,DE,CHF,1080,1285,,899
M21093,,DEFAULT,DE,EUR,2740,3261,,2283
M21093,,DEFAULT,DE,CHF,3123,3717,,2602
,420554,DEFAULT,DE,EUR,2740,3261,,2283
,420554,DEFAULT,DE,CHF,3123,3717,,2602
M21094,,DEFAULT,DE,EUR,10431,12413,,8689
M21094,,DEFAULT,DE,CHF,11891,14150,,9905
,420555,DEFAULT,DE,EUR,10431,12413,,8689
,420555,DEFAULT,DE,CHF,11891,14150,,9905
M21097,,DEFAULT,DE,EUR,1948,2319,,1623
M21097,,DEFAULT,DE,CHF,2220,2643,,1850
,420562,DEFAULT,DE,EUR,1948,2319,,1623
,420562,DEFAULT,DE,CHF,2220,2643,,1850
M21099,,DEFAULT,DE,EUR,834,992,,694
M21099,,DEFAULT,DE,CHF,950,1130,,791
,420565,DEFAULT,DE,EUR,834,992,,694
,420565,DEFAULT,DE,CHF,950,1130,,791
M21100,,DEFAULT,DE,EUR,1327,1579,,1105
M21100,,DEFAULT,DE,CHF,1512,1800,,1260
,420566,DEFAULT,DE,EUR,1327,1579,,1105
,420566,DEFAULT,DE,CHF,1512,1800,,1260
M21101,,DEFAULT,DE,EUR,2027,2413,,1689
M21101,,DEFAULT,DE,CHF,2310,2750,,1925
,420567,DEFAULT,DE,EUR,2027,2413,,1689
,420567,DEFAULT,DE,CHF,2310,2750,,1925
M21103,,DEFAULT,DE,EUR,2182,2596,,1817
M21103,,DEFAULT,DE,CHF,2487,2959,,2071
,420573,DEFAULT,DE,EUR,2182,2596,,1817
,420573,DEFAULT,DE,CHF,2487,2959,,2071
M21104,,DEFAULT,DE,EUR,7639,9091,,6364
M21104,,DEFAULT,DE,CHF,8708,10363,,7254
,420574,DEFAULT,DE,EUR,7639,9091,,6364
,420574,DEFAULT,DE,CHF,8708,10363,,7254
M21105,,DEFAULT,DE,EUR,1992,2370,,1659
M21105,,DEFAULT,DE,CHF,2270,2701,,1891
,420575,DEFAULT,DE,EUR,1992,2370,,1659
,420575,DEFAULT,DE,CHF,2270,2701,,1891
M21189,,DEFAULT,DE,EUR,663,789,"[{""quantity"":5,""net_price"":350,""gross_price"":420},{""quantity"":10,""net_price"":300,""gross_price"":360},{""quantity"":20,""net_price"":200,""gross_price"":240}]",552
M21189,,DEFAULT,DE,CHF,755,899,,629
,420685,DEFAULT,DE,EUR,400,480,"[{""quantity"":5,""net_price"":350,""gross_price"":420},{""quantity"":10,""net_price"":300,""gross_price"":360},{""quantity"":20,""net_price"":200,""gross_price"":240}]",336
,420685,DEFAULT,DE,CHF,450,540,"[{""quantity"":5,""net_price"":400,""gross_price"":480},{""quantity"":10,""net_price"":350,""gross_price"":420},{""quantity"":20,""net_price"":250,""gross_price"":300}]",378
M21190,,DEFAULT,DE,EUR,406,484,,339
M21190,,DEFAULT,DE,CHF,462,551,,386
M21190,,ORIGINAL,DE,EUR,451,537,,376
M21190,,ORIGINAL,DE,CHF,513,612,,428
,420687,DEFAULT,DE,EUR,406,484,,339
,420687,DEFAULT,DE,CHF,462,551,,386
,420687,ORIGINAL,DE,EUR,451,537,,376
,420687,ORIGINAL,DE,CHF,513,612,,428
M21191,,DEFAULT,DE,EUR,305,363,,254
M21191,,DEFAULT,DE,CHF,347,413,,289
,420689,DEFAULT,DE,EUR,305,363,,254
,420689,DEFAULT,DE,CHF,347,413,,289
M21193,,DEFAULT,DE,EUR,736,876,,613
M21193,,DEFAULT,DE,CHF,839,998,,699
,420691,DEFAULT,DE,EUR,736,876,,613
,420691,DEFAULT,DE,CHF,839,998,,699
M21194,,DEFAULT,DE,EUR,488,580,,406
M21194,,DEFAULT,DE,CHF,556,661,,463
,420692,DEFAULT,DE,EUR,488,580,,406
,420692,DEFAULT,DE,CHF,556,661,,463
M21195,,DEFAULT,DE,EUR,355,422,,295
M21195,,DEFAULT,DE,CHF,404,481,,337
,420694,DEFAULT,DE,EUR,355,422,,295
,420694,DEFAULT,DE,CHF,404,481,,337
M21196,,DEFAULT,DE,EUR,794,945,,662
M21196,,DEFAULT,DE,CHF,905,1077,,754
,420695,DEFAULT,DE,EUR,794,945,,662
,420695,DEFAULT,DE,CHF,905,1077,,754
M21197,,DEFAULT,DE,EUR,1035,1231,,862
M21197,,DEFAULT,DE,CHF,1179,1403,,982
,420696,DEFAULT,DE,EUR,1035,1231,,862
,420696,DEFAULT,DE,CHF,1179,1403,,982
M21200,,DEFAULT,DE,EUR,363,432,,302
M21200,,DEFAULT,DE,CHF,413,492,,344
,420706,DEFAULT,DE,EUR,363,432,,302
,420706,DEFAULT,DE,CHF,413,492,,344
M21201,,DEFAULT,DE,EUR,355,422,,295
M21201,,DEFAULT,DE,CHF,404,481,,337
,420707,DEFAULT,DE,EUR,355,422,,295
,420707,DEFAULT,DE,CHF,404,481,,337
M21202,,DEFAULT,DE,EUR,876,1043,,730
M21202,,DEFAULT,DE,CHF,998,1189,,832
,420708,DEFAULT,DE,EUR,876,1043,,730
,420708,DEFAULT,DE,CHF,998,1189,,832
M21203,,DEFAULT,DE,EUR,876,1043,,730
M21203,,DEFAULT,DE,CHF,998,1189,,832
,420709,DEFAULT,DE,EUR,876,1043,,730
,420709,DEFAULT,DE,CHF,998,1189,,832
M21205,,DEFAULT,DE,EUR,206,245,,172
M21205,,DEFAULT,DE,CHF,234,279,,195
,420712,DEFAULT,DE,EUR,206,245,,172
,420712,DEFAULT,DE,CHF,234,279,,195
M21296,,DEFAULT,DE,EUR,993,1182,,827
M21296,,DEFAULT,DE,CHF,1132,1347,,943
,420836,DEFAULT,DE,EUR,993,1182,,827
,420836,DEFAULT,DE,CHF,1132,1347,,943
M21299,,DEFAULT,DE,EUR,3065,3647,,2553
M21299,,DEFAULT,DE,CHF,3494,4157,,2910
,420845,DEFAULT,DE,EUR,3065,3647,,2553
,420845,DEFAULT,DE,CHF,3494,4157,,2910
M21635,,DEFAULT,DE,EUR,1200,1428,,1000
M21635,,DEFAULT,DE,CHF,1367,1627,,1139
,421245,DEFAULT,DE,EUR,1200,1428,,1000
,421245,DEFAULT,DE,CHF,1367,1627,,1139
M21636,,DEFAULT,DE,EUR,836,995,,696
M21636,,DEFAULT,DE,CHF,953,1134,,794
,421246,DEFAULT,DE,EUR,836,995,,696
,421246,DEFAULT,DE,CHF,953,1134,,794
M21637,,DEFAULT,DE,EUR,471,560,,392
M21637,,DEFAULT,DE,CHF,536,638,,447
,421247,DEFAULT,DE,EUR,471,560,,392
,421247,DEFAULT,DE,CHF,536,638,,447
M21638,,DEFAULT,DE,EUR,579,689,,482
M21638,,DEFAULT,DE,CHF,660,785,,550
,421248,DEFAULT,DE,EUR,579,689,,482
,421248,DEFAULT,DE,CHF,660,785,,550
M21646,,DEFAULT,DE,EUR,214,255,,178
M21646,,DEFAULT,DE,CHF,243,290,,203
,421261,DEFAULT,DE,EUR,214,255,,178
,421261,DEFAULT,DE,CHF,243,290,,203
M21648,,DEFAULT,DE,EUR,711,846,,592
M21648,,DEFAULT,DE,CHF,810,964,,675
,421263,DEFAULT,DE,EUR,711,846,,592
,421263,DEFAULT,DE,CHF,810,964,,675
M21650,,DEFAULT,DE,EUR,454,541,,379
M21650,,DEFAULT,DE,CHF,517,616,,431
,421265,DEFAULT,DE,EUR,454,541,,379
,421265,DEFAULT,DE,CHF,517,616,,431
M21679,,DEFAULT,DE,EUR,521,620,,434
M21679,,DEFAULT,DE,CHF,593,706,,494
,421322,DEFAULT,DE,EUR,521,620,,434
,421322,DEFAULT,DE,CHF,593,706,,494
M21680,,DEFAULT,DE,EUR,445,530,,371
M21680,,DEFAULT,DE,CHF,507,604,,423
,421323,DEFAULT,DE,EUR,445,530,,371
,421323,DEFAULT,DE,CHF,507,604,,423
M21681,,DEFAULT,DE,EUR,521,620,,434
M21681,,DEFAULT,DE,CHF,593,706,,494
,421324,DEFAULT,DE,EUR,521,620,,434
,421324,DEFAULT,DE,CHF,593,706,,494
M21684,,DEFAULT,DE,EUR,264,314,,220
M21684,,DEFAULT,DE,CHF,300,357,,250
,421327,DEFAULT,DE,EUR,264,314,,220
,421327,DEFAULT,DE,CHF,300,357,,250
M21690,,DEFAULT,DE,EUR,521,620,,434
M21690,,DEFAULT,DE,CHF,593,706,,494
,421339,DEFAULT,DE,EUR,521,620,,434
,421339,DEFAULT,DE,CHF,593,706,,494
,421340,DEFAULT,DE,EUR,521,620,,434
,421340,DEFAULT,DE,CHF,593,706,,494
M21691,,DEFAULT,DE,EUR,521,620,,434
M21691,,DEFAULT,DE,CHF,593,706,,494
,421341,DEFAULT,DE,EUR,521,620,,434
,421341,DEFAULT,DE,CHF,593,706,,494
,421342,DEFAULT,DE,EUR,521,620,,434
,421342,DEFAULT,DE,CHF,593,706,,494
M21692,,DEFAULT,DE,EUR,521,620,,434
M21692,,DEFAULT,DE,CHF,593,706,,494
,421343,DEFAULT,DE,EUR,521,620,,434
,421343,DEFAULT,DE,CHF,593,706,,494
,421344,DEFAULT,DE,EUR,521,620,,434
,421344,DEFAULT,DE,CHF,593,706,,494
M21693,,DEFAULT,DE,EUR,521,620,,434
M21693,,DEFAULT,DE,CHF,593,706,,494
,421345,DEFAULT,DE,EUR,521,620,,434
,421345,DEFAULT,DE,CHF,593,706,,494
,421346,DEFAULT,DE,EUR,521,620,,434
,421346,DEFAULT,DE,CHF,593,706,,494
M21694,,DEFAULT,DE,EUR,653,777,,544
M21694,,DEFAULT,DE,CHF,744,885,,620
,421347,DEFAULT,DE,EUR,653,777,,544
,421347,DEFAULT,DE,CHF,744,885,,620
M21703,,DEFAULT,DE,EUR,413,491,,344
M21703,,DEFAULT,DE,CHF,470,559,,391
,421378,DEFAULT,DE,EUR,413,491,,344
,421378,DEFAULT,DE,CHF,470,559,,391
M21708,,DEFAULT,DE,EUR,454,541,,379
M21708,,DEFAULT,DE,CHF,517,616,,431
