product_offer_reference,price_type,store,currency,value_net,value_gross,price_data.volume_prices
offer271,DEFAULT,AT,CHF,453,522,
offer271,DEFAULT,AT,EUR,409,469,
offer272,DEFAULT,AT,CHF,988,1160,
offer272,DEFAULT,AT,EUR,878,1028,
offer273,DEFAULT,AT,CHF,988,1160,
offer273,DEFAULT,AT,EUR,878,1028,
offer274,DEFAULT,AT,CHF,1320,1554,
offer274,DEFAULT,AT,EUR,1170,1375,
offer275,DEFAULT,AT,CHF,947,1110,
offer275,DEFAULT,AT,EUR,842,985,
offer276,DEFAULT,AT,CHF,572,664,
offer276,DEFAULT,AT,EUR,513,594,
offer277,DEFAULT,AT,CHF,535,620,
offer277,DEFAULT,AT,EUR,481,555,
offer278,DEFAULT,AT,CHF,341,388,
offer278,DEFAULT,AT,EUR,310,352,
offer279,DEFAULT,AT,CHF,663,772,
offer279,DEFAULT,AT,EUR,593,688,
offer280,DEFAULT,AT,CHF,1151,1352,
offer280,DEFAULT,AT,EUR,1021,1197,
offer281,DEFAULT,AT,CHF,461,532,
offer281,DEFAULT,AT,EUR,416,478,
offer282,DEFAULT,AT,CHF,300,341,
offer282,DEFAULT,AT,EUR,275,310,
offer283,DEFAULT,AT,CHF,819,957,
offer283,DEFAULT,AT,EUR,729,851,
offer284,DEFAULT,AT,CHF,555,644,
offer284,DEFAULT,AT,EUR,498,576,
offer285,DEFAULT,AT,CHF,623,725,
offer285,DEFAULT,AT,EUR,558,648,
offer286,DEFAULT,AT,CHF,546,633,
offer286,DEFAULT,AT,EUR,490,567,
offer287,DEFAULT,AT,CHF,623,725,
offer287,DEFAULT,AT,EUR,558,648,
offer288,DEFAULT,AT,CHF,360,411,
offer288,DEFAULT,AT,EUR,327,372,
offer289,DEFAULT,AT,CHF,759,886,
offer289,DEFAULT,AT,EUR,677,789,
offer290,DEFAULT,AT,CHF,513,593,
offer290,DEFAULT,AT,EUR,461,531,
offer291,DEFAULT,AT,CHF,402,461,
offer291,DEFAULT,AT,EUR,364,416,
offer292,DEFAULT,AT,CHF,555,644,
offer292,DEFAULT,AT,EUR,498,576,
offer293,DEFAULT,AT,CHF,300,341,
offer293,DEFAULT,AT,EUR,275,310,
offer294,DEFAULT,AT,CHF,428,493,
offer294,DEFAULT,AT,EUR,387,443,
offer295,DEFAULT,AT,CHF,428,493,
offer295,DEFAULT,AT,EUR,387,443,
offer296,DEFAULT,AT,CHF,428,493,
offer296,DEFAULT,AT,EUR,387,443,
offer297,DEFAULT,AT,CHF,428,493,
offer297,DEFAULT,AT,EUR,387,443,
offer298,DEFAULT,AT,CHF,471,542,
offer298,DEFAULT,AT,EUR,424,487,
offer299,DEFAULT,AT,CHF,1108,1302,
offer299,DEFAULT,AT,EUR,983,1153,
offer300,DEFAULT,AT,CHF,323,367,
offer300,DEFAULT,AT,EUR,295,333,
offer301,DEFAULT,AT,CHF,1255,1476,
offer301,DEFAULT,AT,EUR,1116,1309,
offer302,DEFAULT,AT,CHF,2421,2862,
offer302,DEFAULT,AT,EUR,2142,2529,
offer303,DEFAULT,AT,CHF,3586,4248,
offer303,DEFAULT,AT,EUR,3168,3748,
offer304,DEFAULT,AT,CHF,315,357,
offer304,DEFAULT,AT,EUR,288,324,
offer305,DEFAULT,AT,CHF,3230,3825,
offer305,DEFAULT,AT,EUR,2844,3367,
offer306,DEFAULT,AT,CHF,414,475,
offer306,DEFAULT,AT,EUR,374,428,
offer307,DEFAULT,AT,CHF,130,138,
offer307,DEFAULT,AT,EUR,126,133,
offer308,DEFAULT,AT,CHF,1175,1381,
offer308,DEFAULT,AT,EUR,1042,1223,
offer309,DEFAULT,AT,CHF,269,303,
offer309,DEFAULT,AT,EUR,247,277,
offer310,DEFAULT,AT,CHF,174,190,
offer310,DEFAULT,AT,EUR,164,179,
offer311,DEFAULT,AT,CHF,183,202,
offer311,DEFAULT,AT,EUR,172,189,
offer311,ORIGINAL,AT,CHF,193,214,
offer311,ORIGINAL,AT,EUR,181,199,
offer312,DEFAULT,AT,CHF,179,196,
offer312,DEFAULT,AT,EUR,168,183,
offer313,DEFAULT,AT,CHF,3557,4216,
offer313,DEFAULT,AT,EUR,3132,3709,
offer314,DEFAULT,AT,CHF,847,992,
offer314,DEFAULT,AT,EUR,755,882,
offer315,DEFAULT,AT,CHF,595,691,
offer315,DEFAULT,AT,EUR,533,617,
offer316,DEFAULT,AT,CHF,233,261,
offer316,DEFAULT,AT,EUR,216,240,
offer317,DEFAULT,AT,CHF,233,261,
offer317,DEFAULT,AT,EUR,216,240,
offer318,DEFAULT,AT,CHF,243,273,
offer318,DEFAULT,AT,EUR,225,251,
offer319,DEFAULT,AT,CHF,247,277,
offer319,DEFAULT,AT,EUR,228,254,
offer320,DEFAULT,AT,CHF,247,277,
offer320,DEFAULT,AT,EUR,228,254,
offer321,DEFAULT,AT,CHF,369,423,
offer321,DEFAULT,AT,EUR,335,383,
offer322,DEFAULT,AT,CHF,400,459,
offer322,DEFAULT,AT,EUR,362,414,
offer323,DEFAULT,AT,CHF,332,378,
offer323,DEFAULT,AT,EUR,302,342,
offer324,DEFAULT,AT,CHF,497,575,
offer324,DEFAULT,AT,EUR,448,515,
offer325,DEFAULT,AT,CHF,702,819,
offer325,DEFAULT,AT,EUR,627,729,
offer326,DEFAULT,AT,CHF,282,319,
offer326,DEFAULT,AT,EUR,259,291,
offer327,DEFAULT,AT,CHF,332,378,
offer327,DEFAULT,AT,EUR,302,342,
offer328,DEFAULT,AT,CHF,181,198,
offer328,DEFAULT,AT,EUR,171,186,
offer329,DEFAULT,AT,CHF,643,747,
offer329,DEFAULT,AT,EUR,576,667,
offer330,DEFAULT,AT,CHF,623,725,
offer330,DEFAULT,AT,EUR,558,648,
offer331,DEFAULT,AT,CHF,623,725,
offer331,DEFAULT,AT,EUR,558,648,
offer332,DEFAULT,AT,CHF,623,725,
offer332,DEFAULT,AT,EUR,558,648,
offer333,DEFAULT,AT,CHF,623,725,
offer333,DEFAULT,AT,EUR,558,648,
offer334,DEFAULT,AT,CHF,623,725,
offer334,DEFAULT,AT,EUR,558,648,
offer335,DEFAULT,AT,CHF,623,725,
offer335,DEFAULT,AT,EUR,558,648,
offer336,DEFAULT,AT,CHF,623,725,
offer336,DEFAULT,AT,EUR,558,648,
offer337,DEFAULT,AT,CHF,623,725,
offer337,DEFAULT,AT,EUR,558,648,
offer338,DEFAULT,AT,CHF,179,195,
offer338,DEFAULT,AT,EUR,168,182,
offer338,ORIGINAL,AT,CHF,189,207,
offer338,ORIGINAL,AT,EUR,176,192,
offer339,DEFAULT,AT,CHF,179,195,
offer339,DEFAULT,AT,EUR,168,182,
offer340,DEFAULT,AT,CHF,179,195,
offer340,DEFAULT,AT,EUR,168,182,
offer341,DEFAULT,AT,CHF,179,195,
offer341,DEFAULT,AT,EUR,168,182,
offer341,ORIGINAL,AT,CHF,189,207,
offer341,ORIGINAL,AT,EUR,176,192,
offer342,DEFAULT,AT,CHF,477,551,
offer342,DEFAULT,AT,EUR,430,495,
offer343,DEFAULT,AT,CHF,477,551,
offer343,DEFAULT,AT,EUR,430,495,
offer344,DEFAULT,AT,CHF,477,551,
offer344,DEFAULT,AT,EUR,430,495,
offer345,DEFAULT,AT,CHF,477,551,
offer345,DEFAULT,AT,EUR,430,495,
offer346,DEFAULT,AT,CHF,993,1165,
offer346,DEFAULT,AT,EUR,882,1034,
offer347,DEFAULT,AT,CHF,1413,1664,
offer347,DEFAULT,AT,EUR,1251,1471,
offer348,DEFAULT,AT,CHF,1919,2268,
offer348,DEFAULT,AT,EUR,1695,2000,
offer349,DEFAULT,AT,CHF,4788,5682,
offer349,DEFAULT,AT,EUR,4212,4995,
offer350,DEFAULT,AT,CHF,916,1073,
offer350,DEFAULT,AT,EUR,815,953,
offer351,DEFAULT,AT,CHF,555,643,
offer351,DEFAULT,AT,EUR,498,576,
offer352,DEFAULT,AT,CHF,789,922,
offer352,DEFAULT,AT,EUR,703,820,
offer353,DEFAULT,AT,CHF,1501,1769,
offer353,DEFAULT,AT,EUR,1328,1563,
offer354,DEFAULT,AT,CHF,1812,2139,
offer354,DEFAULT,AT,EUR,1601,1888,
offer355,DEFAULT,AT,CHF,2407,2847,
offer355,DEFAULT,AT,EUR,2123,2509,
offer356,DEFAULT,AT,CHF,2504,2963,
offer356,DEFAULT,AT,EUR,2208,2610,
offer357,DEFAULT,AT,CHF,2934,3474,
offer357,DEFAULT,AT,EUR,2584,3059,
offer358,DEFAULT,AT,CHF,1939,2291,
offer358,DEFAULT,AT,EUR,1712,2021,
offer359,DEFAULT,AT,CHF,2718,3218,
offer359,DEFAULT,AT,EUR,2396,2835,
offer360,DEFAULT,AT,CHF,3707,4394,
offer360,DEFAULT,AT,EUR,3263,3866,
offer360,ORIGINAL,AT,CHF,4108,4872,
offer360,ORIGINAL,AT,EUR,3615,4285,
offer361,DEFAULT,AT,CHF,795,929,
offer361,DEFAULT,AT,EUR,709,827,
offer362,DEFAULT,AT,CHF,887,1038,
offer362,DEFAULT,AT,EUR,790,922,
offer363,DEFAULT,AT,CHF,1231,1448,
offer363,DEFAULT,AT,EUR,1091,1281,
offer364,DEFAULT,AT,CHF,2198,2600,
offer364,DEFAULT,AT,EUR,1940,2292,
offer365,DEFAULT,AT,CHF,757,884,
offer365,DEFAULT,AT,EUR,675,787,
offer366,DEFAULT,AT,CHF,7245,8604,
offer366,DEFAULT,AT,EUR,6366,7559,
offer367,DEFAULT,AT,CHF,692,806,
offer367,DEFAULT,AT,EUR,618,719,
offer368,DEFAULT,AT,CHF,2615,3096,
offer368,DEFAULT,AT,EUR,2305,2727,
offer369,DEFAULT,AT,CHF,1481,1746,
offer369,DEFAULT,AT,EUR,1311,1543,
offer370,DEFAULT,AT,CHF,2088,2468,
offer370,DEFAULT,AT,EUR,1843,2177,
offer371,DEFAULT,AT,CHF,945,1107,
offer371,DEFAULT,AT,EUR,840,982,
offer372,DEFAULT,AT,CHF,1108,1302,
offer372,DEFAULT,AT,EUR,983,1153,
offer373,DEFAULT,AT,CHF,3234,3831,
offer373,DEFAULT,AT,EUR,2848,3372,
offer374,DEFAULT,AT,CHF,2968,3516,
offer374,DEFAULT,AT,EUR,2615,3096,
offer375,DEFAULT,AT,CHF,1062,1246,
offer375,DEFAULT,AT,EUR,943,1105,
offer376,DEFAULT,AT,CHF,2900,3435,
offer376,DEFAULT,AT,EUR,2556,3024,
offer377,DEFAULT,AT,CHF,10791,12825,
offer377,DEFAULT,AT,EUR,9477,11261,
offer378,DEFAULT,AT,CHF,1961,2315,
offer378,DEFAULT,AT,EUR,1731,2043,
offer379,DEFAULT,AT,CHF,1450,1710,
offer379,DEFAULT,AT,EUR,1284,1511,
offer380,DEFAULT,AT,CHF,2169,2565,
offer380,DEFAULT,AT,EUR,1914,2261,
offer381,DEFAULT,AT,CHF,2328,2753,
offer381,DEFAULT,AT,EUR,2053,2426,
offer382,DEFAULT,AT,CHF,7927,9416,
offer382,DEFAULT,AT,EUR,6965,8271,
offer383,DEFAULT,AT,CHF,2133,2520,
offer383,DEFAULT,AT,EUR,1882,2223,
offer384,DEFAULT,AT,CHF,857,1003,
offer384,DEFAULT,AT,EUR,764,891,
offer385,DEFAULT,AT,CHF,1627,1919,
offer385,DEFAULT,AT,EUR,1439,1695,
offer386,DEFAULT,AT,CHF,1765,2084,
offer386,DEFAULT,AT,EUR,1560,1839,
offer387,DEFAULT,AT,CHF,2396,2835,
offer387,DEFAULT,AT,EUR,2114,2499,
offer388,DEFAULT,AT,CHF,3069,3635,
offer388,DEFAULT,AT,EUR,2703,3200,
offer389,DEFAULT,AT,CHF,3799,4505,
offer389,DEFAULT,AT,EUR,3344,3963,
offer390,DEFAULT,AT,CHF,2309,2731,
offer390,DEFAULT,AT,EUR,2037,2407,
offer391,DEFAULT,AT,CHF,497,575,
offer391,DEFAULT,AT,EUR,448,515,
offer392,DEFAULT,AT,CHF,1062,1248,
offer392,DEFAULT,AT,EUR,943,1106,
offer393,DEFAULT,AT,CHF,1842,2175,
offer393,DEFAULT,AT,EUR,1627,1919,
offer394,DEFAULT,AT,CHF,1272,1497,
offer394,DEFAULT,AT,EUR,1127,1324,
offer395,DEFAULT,AT,CHF,1615,1905,
offer395,DEFAULT,AT,EUR,1428,1683,
