product_offer_reference,price_type,store,currency,value_net,value_gross,price_data.volume_prices
offer269,DEFAULT,DE,EUR,319,379,
offer270,DEFAULT,DE,CHF,814,969,
offer270,DEFAULT,DE,EUR,714,850,
offer271,DEFAULT,DE,CHF,363,432,
offer271,DEFAULT,DE,EUR,319,379,
offer272,DEFAULT,DE,CHF,898,1070,
offer272,DEFAULT,DE,EUR,788,938,
offer273,DEFAULT,DE,CHF,898,1070,
offer273,DEFAULT,DE,EUR,788,938,
offer274,DEFAULT,DE,CHF,1230,1464,
offer274,DEFAULT,DE,EUR,1080,1285,
offer275,DEFAULT,DE,CHF,857,1020,
offer275,DEFAULT,DE,EUR,752,895,
offer276,DEFAULT,DE,CHF,482,574,
offer276,DEFAULT,DE,EUR,423,504,
offer277,DEFAULT,DE,CHF,445,530,
offer277,DEFAULT,DE,EUR,391,465,
offer278,DEFAULT,DE,CHF,251,298,
offer278,DEFAULT,DE,EUR,220,262,
offer279,DEFAULT,DE,CHF,573,682,
offer279,DEFAULT,DE,EUR,503,598,
offer280,DEFAULT,DE,CHF,1061,1262,
offer280,DEFAULT,DE,EUR,931,1107,
offer281,DEFAULT,DE,CHF,371,442,
offer281,DEFAULT,DE,EUR,326,388,
offer282,DEFAULT,DE,CHF,210,251,
offer282,DEFAULT,DE,EUR,185,220,
offer283,DEFAULT,DE,CHF,729,867,
offer283,DEFAULT,DE,EUR,639,761,
offer284,DEFAULT,DE,CHF,465,554,
offer284,DEFAULT,DE,EUR,408,486,
offer285,DEFAULT,DE,CHF,533,635,
offer285,DEFAULT,DE,EUR,468,558,
offer286,DEFAULT,DE,CHF,456,543,
offer286,DEFAULT,DE,EUR,400,477,
offer287,DEFAULT,DE,CHF,533,635,
offer287,DEFAULT,DE,EUR,468,558,
offer288,DEFAULT,DE,CHF,270,321,
offer288,DEFAULT,DE,EUR,237,282,
offer289,DEFAULT,DE,CHF,669,796,
offer289,DEFAULT,DE,EUR,587,699,
offer290,DEFAULT,DE,CHF,423,503,
offer290,DEFAULT,DE,EUR,371,441,
offer291,DEFAULT,DE,CHF,312,371,
offer291,DEFAULT,DE,EUR,274,326,
offer292,DEFAULT,DE,CHF,465,554,
offer292,DEFAULT,DE,EUR,408,486,
offer293,DEFAULT,DE,CHF,210,251,
offer293,DEFAULT,DE,EUR,185,220,
offer294,DEFAULT,DE,CHF,338,403,
offer294,DEFAULT,DE,EUR,297,353,
offer295,DEFAULT,DE,CHF,338,403,
offer295,DEFAULT,DE,EUR,297,353,
offer296,DEFAULT,DE,CHF,338,403,
offer296,DEFAULT,DE,EUR,297,353,
offer297,DEFAULT,DE,CHF,338,403,
offer297,DEFAULT,DE,EUR,297,353,
offer298,DEFAULT,DE,CHF,381,452,
offer298,DEFAULT,DE,EUR,334,397,
offer299,DEFAULT,DE,CHF,1018,1212,
offer299,DEFAULT,DE,EUR,893,1063,
offer300,DEFAULT,DE,CHF,233,277,
offer300,DEFAULT,DE,EUR,205,243,
offer301,DEFAULT,DE,CHF,1165,1386,
offer301,DEFAULT,DE,EUR,1026,1219,
offer302,DEFAULT,DE,CHF,2331,2772,
offer302,DEFAULT,DE,EUR,2052,2439,
offer303,DEFAULT,DE,CHF,3496,4158,
offer303,DEFAULT,DE,EUR,3078,3658,
offer304,DEFAULT,DE,CHF,225,267,
offer304,DEFAULT,DE,EUR,198,234,
offer305,DEFAULT,DE,CHF,3140,3735,
offer305,DEFAULT,DE,EUR,2754,3277,
offer306,DEFAULT,DE,CHF,324,385,
offer306,DEFAULT,DE,EUR,284,338,
offer307,DEFAULT,DE,CHF,40,48,
offer307,DEFAULT,DE,EUR,36,43,
offer308,DEFAULT,DE,CHF,1085,1291,
offer308,DEFAULT,DE,EUR,952,1133,
offer309,DEFAULT,DE,CHF,179,213,
offer309,DEFAULT,DE,EUR,157,187,
offer310,DEFAULT,DE,CHF,84,100,
offer310,DEFAULT,DE,EUR,74,89,
offer311,DEFAULT,DE,CHF,93,112,
offer311,DEFAULT,DE,EUR,82,99,
offer311,ORIGINAL,DE,CHF,103,124,
offer311,ORIGINAL,DE,EUR,91,109,
offer312,DEFAULT,DE,CHF,89,106,
offer312,DEFAULT,DE,EUR,78,93,
offer313,DEFAULT,DE,CHF,3467,4126,
offer313,DEFAULT,DE,EUR,3042,3619,
offer314,DEFAULT,DE,CHF,757,902,
offer314,DEFAULT,DE,EUR,665,792,
offer315,DEFAULT,DE,CHF,505,601,
offer315,DEFAULT,DE,EUR,443,527,
offer316,DEFAULT,DE,CHF,143,171,
offer316,DEFAULT,DE,EUR,126,150,
offer317,DEFAULT,DE,CHF,143,171,
offer317,DEFAULT,DE,EUR,126,150,
offer318,DEFAULT,DE,CHF,153,183,
offer318,DEFAULT,DE,EUR,135,161,
offer319,DEFAULT,DE,CHF,157,187,
offer319,DEFAULT,DE,EUR,138,164,
offer320,DEFAULT,DE,CHF,157,187,
offer320,DEFAULT,DE,EUR,138,164,
offer321,DEFAULT,DE,CHF,279,333,
offer321,DEFAULT,DE,EUR,245,293,
offer322,DEFAULT,DE,CHF,310,369,
offer322,DEFAULT,DE,EUR,272,324,
offer323,DEFAULT,DE,CHF,242,288,
offer323,DEFAULT,DE,EUR,212,252,
offer324,DEFAULT,DE,CHF,407,485,
offer324,DEFAULT,DE,EUR,358,425,
offer325,DEFAULT,DE,CHF,612,729,
offer325,DEFAULT,DE,EUR,537,639,
offer326,DEFAULT,DE,CHF,192,229,
offer326,DEFAULT,DE,EUR,169,201,
offer327,DEFAULT,DE,CHF,242,288,
offer327,DEFAULT,DE,EUR,212,252,
offer328,DEFAULT,DE,CHF,91,108,
offer328,DEFAULT,DE,EUR,81,96,
offer329,DEFAULT,DE,CHF,553,657,
offer329,DEFAULT,DE,EUR,486,577,
offer330,DEFAULT,DE,CHF,533,635,
offer330,DEFAULT,DE,EUR,468,558,
offer331,DEFAULT,DE,CHF,533,635,
offer331,DEFAULT,DE,EUR,468,558,
offer332,DEFAULT,DE,CHF,533,635,
offer332,DEFAULT,DE,EUR,468,558,
offer333,DEFAULT,DE,CHF,533,635,
offer333,DEFAULT,DE,EUR,468,558,
offer334,DEFAULT,DE,CHF,533,635,
offer334,DEFAULT,DE,EUR,468,558,
offer335,DEFAULT,DE,CHF,533,635,
offer335,DEFAULT,DE,EUR,468,558,
offer336,DEFAULT,DE,CHF,533,635,
offer336,DEFAULT,DE,EUR,468,558,
offer337,DEFAULT,DE,CHF,533,635,
offer337,DEFAULT,DE,EUR,468,558,
offer338,DEFAULT,DE,CHF,89,105,
offer338,DEFAULT,DE,EUR,78,92,
offer338,ORIGINAL,DE,CHF,99,117,
offer338,ORIGINAL,DE,EUR,86,102,
offer339,DEFAULT,DE,CHF,89,105,
offer339,DEFAULT,DE,EUR,78,92,
offer340,DEFAULT,DE,CHF,89,105,
offer340,DEFAULT,DE,EUR,78,92,
offer341,DEFAULT,DE,CHF,89,105,
offer341,DEFAULT,DE,EUR,78,92,
offer341,ORIGINAL,DE,CHF,99,117,
offer341,ORIGINAL,DE,EUR,86,102,
offer342,DEFAULT,DE,CHF,387,461,
offer342,DEFAULT,DE,EUR,340,405,
offer343,DEFAULT,DE,CHF,387,461,
offer343,DEFAULT,DE,EUR,340,405,
offer344,DEFAULT,DE,CHF,387,461,
offer344,DEFAULT,DE,EUR,340,405,
offer345,DEFAULT,DE,CHF,387,461,
offer345,DEFAULT,DE,EUR,340,405,
offer346,DEFAULT,DE,CHF,903,1075,
offer346,DEFAULT,DE,EUR,792,944,
offer347,DEFAULT,DE,CHF,1323,1574,
offer347,DEFAULT,DE,EUR,1161,1381,
offer348,DEFAULT,DE,CHF,1829,2178,
offer348,DEFAULT,DE,EUR,1605,1910,
offer349,DEFAULT,DE,CHF,4698,5592,
offer349,DEFAULT,DE,EUR,4122,4905,
offer350,DEFAULT,DE,CHF,826,983,
offer350,DEFAULT,DE,EUR,725,863,
offer351,DEFAULT,DE,CHF,465,553,
offer351,DEFAULT,DE,EUR,408,486,
offer352,DEFAULT,DE,CHF,699,832,
offer352,DEFAULT,DE,EUR,613,730,
offer353,DEFAULT,DE,CHF,1411,1679,
offer353,DEFAULT,DE,EUR,1238,1473,
offer354,DEFAULT,DE,CHF,1722,2049,
offer354,DEFAULT,DE,EUR,1511,1798,
offer355,DEFAULT,DE,CHF,2317,2757,
offer355,DEFAULT,DE,EUR,2033,2419,
offer356,DEFAULT,DE,CHF,2414,2873,
offer356,DEFAULT,DE,EUR,2118,2520,
offer357,DEFAULT,DE,CHF,2844,3384,
offer357,DEFAULT,DE,EUR,2494,2969,
offer358,DEFAULT,DE,CHF,1849,2201,
offer358,DEFAULT,DE,EUR,1622,1931,
offer359,DEFAULT,DE,CHF,2628,3128,
offer359,DEFAULT,DE,EUR,2306,2745,
offer360,DEFAULT,DE,CHF,3617,4304,
offer360,DEFAULT,DE,EUR,3173,3776,
offer360,ORIGINAL,DE,CHF,4018,4782,
offer360,ORIGINAL,DE,EUR,3525,4195,
offer361,DEFAULT,DE,CHF,705,839,
offer361,DEFAULT,DE,EUR,619,737,
offer362,DEFAULT,DE,CHF,797,948,
offer362,DEFAULT,DE,EUR,700,832,
offer363,DEFAULT,DE,CHF,1141,1358,
offer363,DEFAULT,DE,EUR,1001,1191,
offer364,DEFAULT,DE,CHF,2108,2510,
offer364,DEFAULT,DE,EUR,1850,2202,
offer365,DEFAULT,DE,CHF,667,794,
offer365,DEFAULT,DE,EUR,585,697,
offer366,DEFAULT,DE,CHF,7155,8514,
offer366,DEFAULT,DE,EUR,6276,7469,
offer367,DEFAULT,DE,CHF,602,716,
offer367,DEFAULT,DE,EUR,528,629,
offer368,DEFAULT,DE,CHF,2525,3006,
offer368,DEFAULT,DE,EUR,2215,2637,
offer369,DEFAULT,DE,CHF,1391,1656,
offer369,DEFAULT,DE,EUR,1221,1453,
offer370,DEFAULT,DE,CHF,1998,2378,
offer370,DEFAULT,DE,EUR,1753,2087,
offer371,DEFAULT,DE,CHF,855,1017,
offer371,DEFAULT,DE,EUR,750,892,
offer372,DEFAULT,DE,CHF,1018,1212,
offer372,DEFAULT,DE,EUR,893,1063,
offer373,DEFAULT,DE,CHF,3144,3741,
offer373,DEFAULT,DE,EUR,2758,3282,
offer374,DEFAULT,DE,CHF,2878,3426,
offer374,DEFAULT,DE,EUR,2525,3006,
offer375,DEFAULT,DE,CHF,972,1156,
offer375,DEFAULT,DE,EUR,853,1015,
offer376,DEFAULT,DE,CHF,2810,3345,
offer376,DEFAULT,DE,EUR,2466,2934,
offer377,DEFAULT,DE,CHF,10701,12735,
offer377,DEFAULT,DE,EUR,9387,11171,
offer378,DEFAULT,DE,CHF,1871,2225,
offer378,DEFAULT,DE,EUR,1641,1953,
offer379,DEFAULT,DE,CHF,1360,1620,
offer379,DEFAULT,DE,EUR,1194,1421,
offer380,DEFAULT,DE,CHF,2079,2475,
offer380,DEFAULT,DE,EUR,1824,2171,
offer381,DEFAULT,DE,CHF,2238,2663,
offer381,DEFAULT,DE,EUR,1963,2336,
offer382,DEFAULT,DE,CHF,7837,9326,
offer382,DEFAULT,DE,EUR,6875,8181,
offer383,DEFAULT,DE,CHF,2043,2430,
offer383,DEFAULT,DE,EUR,1792,2133,
offer384,DEFAULT,DE,CHF,767,913,
offer384,DEFAULT,DE,EUR,674,801,
offer385,DEFAULT,DE,CHF,1537,1829,
offer385,DEFAULT,DE,EUR,1349,1605,
offer386,DEFAULT,DE,CHF,1675,1994,
offer386,DEFAULT,DE,EUR,1470,1749,
offer387,DEFAULT,DE,CHF,2306,2745,
offer387,DEFAULT,DE,EUR,2024,2409,
offer388,DEFAULT,DE,CHF,2979,3545,
offer388,DEFAULT,DE,EUR,2613,3110,
offer389,DEFAULT,DE,CHF,3709,4415,
offer389,DEFAULT,DE,EUR,3254,3873,
offer390,DEFAULT,DE,CHF,2219,2641,
offer390,DEFAULT,DE,EUR,1947,2317,
offer391,DEFAULT,DE,CHF,407,485,
offer391,DEFAULT,DE,EUR,358,425,
offer392,DEFAULT,DE,CHF,972,1158,
offer392,DEFAULT,DE,EUR,853,1016,
offer393,DEFAULT,DE,CHF,1752,2085,
offer393,DEFAULT,DE,EUR,1537,1829,
offer394,DEFAULT,DE,CHF,1182,1407,
offer394,DEFAULT,DE,EUR,1037,1234,
offer395,DEFAULT,DE,CHF,1525,1815,
offer395,DEFAULT,DE,EUR,1338,1593,
